Year,Team,Name,Salary,nameFirst,nameLast,cleanFirst,cleanLast,playerID
2013,TOR,Jose Bautista,14000000,Jose,Bautista,jose,bautista,bautijo01
2013,TOR,Josh Johnson,13750000,Josh,Johnson,josh,johnson,johnsjo01
2013,TOR,Mark Buehrle,12000000,Mark,Buehrle,mark,buehrle,buehrma01
2013,TOR,Jose Reyes,10000000,Jose,Reyes,jose,reyes,reyesjo01
2013,TOR,Melky Cabrera,8000000,Melky,Cabrera,melky,cabrera,cabreme01
2013,TOR,Edwin Encarnacion,8000000,Edwin,Encarnacion,edwin,encarnacion,encared01
2013,TOR,Brandon Morrow,8000000,Brandon,Morrow,brandon,morrow,morrobr01
2013,TOR,Ricky Romero,7500000,Ricky,Romero,ricky,romero,romerri01
2013,TOR,Adam Lind,5150000,Adam,Lind,adam,lind,lindad01
2013,TOR,R. A. Dickey,5000000,R. A.,Dickey,ra,dickey,dickera01
2013,TOR,Colby Rasmus,4675000,Colby,Rasmus,colby,rasmus,rasmuco01
2013,TOR,Casey Janssen,3900000,Casey,Janssen,casey,janssen,janssca01
2013,TOR,J. A. Happ,3700000,J. A.,Happ,ja,happ,happja01
2013,TOR,Maicer Izturis,3000000,Maicer,Izturis,maicer,izturis,izturma01
2013,TOR,Darren Oliver,3000000,Darren,Oliver,darren,oliver,oliveda01
2013,TOR,Sergio Santos,2750000,Sergio,Santos,sergio,santos,santose01
2013,TOR,Emilio Bonifacio,2600000,Emilio,Bonifacio,emilio,bonifacio,bonifem01
2013,TOR,Rajai Davis,2500000,Rajai,Davis,rajai,davis,davisra01
2013,TOR,Dustin McGowan,1500000,Dustin,McGowan,dustin,mcgowan,mcgowdu01
2013,TOR,Josh Thole,1250000,Josh,Thole,josh,thole,tholejo01
2013,TOR,Henry Blanco,750000,Henry,Blanco,henry,blanco,blanche01
2013,TOR,Mark DeRosa,750000,Mark,DeRosa,mark,derosa,derosma01
2013,TOR,Brett Cecil,510000,Brett,Cecil,brett,cecil,cecilbr01
2013,TOR,Esmil Rogers,509000,Esmil,Rogers,esmil,rogers,rogeres01
2013,TOR,J. P. Arencibia,505600,J. P.,Arencibia,jp,arencibia,arencjp01
2013,TOR,Brett Lawrie,500000,Brett,Lawrie,brett,lawrie,lawribr01
2013,TOR,Luis Perez,500000,Luis,Perez,luis,perez,perezlu01
2013,TOR,Kyle Drabek,499500,Kyle,Drabek,kyle,drabek,drabeky01
2013,TOR,Steve Delabar,498900,Steve,Delabar,steve,delabar,delabst01
2013,TOR,Jeremy Jeffress,495900,Jeremy,Jeffress,jeremy,jeffress,jeffrje01
2013,TOR,Aaron Loup,494200,Aaron,Loup,aaron,loup,loupaa01
2014,TOR,Jose Reyes,16000000,Jose,Reyes,jose,reyes,reyesjo01
2014,TOR,Jose Bautista,14000000,Jose,Bautista,jose,bautista,bautijo01
2014,TOR,R. A. Dickey,12000000,R. A.,Dickey,ra,dickey,dickera01
2014,TOR,Edwin Encarnacion,9000000,Edwin,Encarnacion,edwin,encarnacion,encared01
2014,TOR,Melky Cabrera,8000000,Melky,Cabrera,melky,cabrera,cabreme01
2014,TOR,Brandon Morrow,8000000,Brandon,Morrow,brandon,morrow,morrobr01
2014,TOR,Adam Lind,7000000,Adam,Lind,adam,lind,lindad01
2014,TOR,Colby Rasmus,7000000,Colby,Rasmus,colby,rasmus,rasmuco01
2014,TOR,J. A. Happ,5200000,J. A.,Happ,ja,happ,happja01
2014,TOR,Casey Janssen,4000000,Casey,Janssen,casey,janssen,janssca01
2014,TOR,Sergio Santos,3750000,Sergio,Santos,sergio,santos,santose01
2014,TOR,Maicer Izturis,3000000,Maicer,Izturis,maicer,izturis,izturma01
2014,TOR,Dioner Navarro,3000000,Dioner,Navarro,dioner,navarro,navardi01
2014,TOR,Esmil Rogers,1850000,Esmil,Rogers,esmil,rogers,rogeres01
2014,TOR,Dustin McGowan,1500000,Dustin,McGowan,dustin,mcgowan,mcgowdu01
2014,TOR,Brett Cecil,1300000,Brett,Cecil,brett,cecil,cecilbr01
2014,TOR,Josh Thole,1250000,Josh,Thole,josh,thole,tholejo01
2014,TOR,Brett Lawrie,516100,Brett,Lawrie,brett,lawrie,lawribr01
2014,TOR,Steve Delabar,515900,Steve,Delabar,steve,delabar,delabst01
2014,TOR,Aaron Loup,512400,Aaron,Loup,aaron,loup,loupaa01
2014,TOR,Erik Kratz,510200,Erik,Kratz,erik,kratz,kratzer01
2014,TOR,Todd Redmond,505700,Todd,Redmond,todd,redmond,redmoto01
2014,TOR,Moises Sierra,504700,Moises,Sierra,moises,sierra,sierrmo01
2014,TOR,Drew Hutchison,503200,Drew,Hutchison,drew,hutchison,hutchdr01
2014,TOR,Ryan Goins,501900,Ryan,Goins,ryan,goins,goinsry01
2015,TOR,Jose Reyes,22000000,Jose,Reyes,jose,reyes,reyesjo01
2015,TOR,Mark Buehrle,20000000,Mark,Buehrle,mark,buehrle,buehrma01
2015,TOR,Jose Bautista,14000000,Jose,Bautista,jose,bautista,bautijo01
2015,TOR,R. A. Dickey,12000000,R. A.,Dickey,ra,dickey,dickera01
2015,TOR,Edwin Encarnacion,10000000,Edwin,Encarnacion,edwin,encarnacion,encared01
2015,TOR,Russell Martin,7000000,Russell,Martin,russell,martin,martiru01
2015,TOR,Dioner Navarro,5000000,Dioner,Navarro,dioner,navarro,navardi01
2015,TOR,Josh Donaldson,4300000,Josh,Donaldson,josh,donaldson,donaljo02
2015,TOR,Marco Estrada,3900000,Marco,Estrada,marco,estrada,estrama01
2015,TOR,Michael Saunders,2875000,Michael,Saunders,michael,saunders,saundmi01
2015,TOR,Brett Cecil,2475000,Brett,Cecil,brett,cecil,cecilbr01
2015,TOR,Josh Thole,1750000,Josh,Thole,josh,thole,tholejo01
2015,TOR,Aaron Sanchez,1021600,Aaron,Sanchez,aaron,sanchez,sanchaa01
2015,TOR,Justin Smoak,1000000,Justin,Smoak,justin,smoak,smoakju01
2015,TOR,Aaron Loup,527500,Aaron,Loup,aaron,loup,loupaa01
2015,TOR,Drew Hutchison,520100,Drew,Hutchison,drew,hutchison,hutchdr01
2015,TOR,Todd Redmond,520000,Todd,Redmond,todd,redmond,redmoto01
2015,TOR,Liam Hendriks,518400,Liam,Hendriks,liam,hendriks,hendrli01
2015,TOR,Steven Tolleson,517300,Steven,Tolleson,steven,tolleson,tollest01
2015,TOR,Marcus Stroman,514700,Marcus,Stroman,marcus,stroman,stromma01
2015,TOR,Ryan Goins,512800,Ryan,Goins,ryan,goins,goinsry01
2015,TOR,Kevin Pillar,512000,Kevin,Pillar,kevin,pillar,pillake01
2015,TOR,Colt Hynes,510800,Colt,Hynes,colt,hynes,hynesco01
2015,TOR,Daniel Norris,508700,Daniel,Norris,daniel,norris,norrida01
2015,TOR,Dalton Pompey,508500,Dalton,Pompey,dalton,pompey,pompeda01
2016,TOR,Troy Tulowitzki,20000000,Troy,Tulowitzki,troy,tulowitzki,tulowtr01
2016,TOR,Russell Martin,15000000,Russell,Martin,russell,martin,martiru01
2016,TOR,Jose Bautista,14000000,Jose,Bautista,jose,bautista,bautijo01
2016,TOR,R. A. Dickey,12000000,R. A.,Dickey,ra,dickey,dickera01
2016,TOR,Josh Donaldson,11650000,Josh,Donaldson,josh,donaldson,donaljo02
2016,TOR,Marco Estrada,11500000,Marco,Estrada,marco,estrada,estrama01
2016,TOR,Edwin Encarnacion,10000000,Edwin,Encarnacion,edwin,encarnacion,encared01
2016,TOR,J. A. Happ,10000000,J. A.,Happ,ja,happ,happja01
2016,TOR,Drew Storen,8375000,Drew,Storen,drew,storen,storedr01
2016,TOR,Jesse Chavez,4000000,Jesse,Chavez,jesse,chavez,chaveje01
2016,TOR,Justin Smoak,3900000,Justin,Smoak,justin,smoak,smoakju01
2016,TOR,Brett Cecil,3800000,Brett,Cecil,brett,cecil,cecilbr01
2016,TOR,Michael Saunders,2900000,Michael,Saunders,michael,saunders,saundmi01
2016,TOR,Franklin Morales,2000000,Franklin,Morales,franklin,morales,moralfr01
2016,TOR,Darwin Barney,1050000,Darwin,Barney,darwin,barney,barneda01
2016,TOR,Aaron Loup,1050000,Aaron,Loup,aaron,loup,loupaa01
2016,TOR,Gavin Floyd,1000000,Gavin,Floyd,gavin,floyd,floydga01
2016,TOR,Josh Thole,800000,Josh,Thole,josh,thole,tholejo01
2016,TOR,Ezequiel Carrera,521800,Ezequiel,Carrera,ezequiel,carrera,carreez01
2016,TOR,Chris Colabello,521300,Chris,Colabello,chris,colabello,colabch01
2016,TOR,Kevin Pillar,521100,Kevin,Pillar,kevin,pillar,pillake01
2016,TOR,Ryan Goins,520200,Ryan,Goins,ryan,goins,goinsry01
2016,TOR,Aaron Sanchez,517800,Aaron,Sanchez,aaron,sanchez,sanchaa01
2016,TOR,Roberto Osuna,516100,Roberto,Osuna,roberto,osuna,osunaro01
2016,TOR,Marcus Stroman,515900,Marcus,Stroman,marcus,stroman,stromma01
2016,TOR,Bo Schultz,513300,Bo,Schultz,bo,schultz,schulbo01
2016,TOR,Devon Travis,511200,Devon,Travis,devon,travis,travide01
2016,TOR,Arnold Leon,510500,Arnold,Leon,arnold,leon,leonar01
2016,TOR,Joe Biagini,507500,Joe,Biagini,joe,biagini,biagijo01
2011,WSH,Jayson Werth,10571428,Jayson,Werth,jayson,werth,werthja01
2011,WSH,Ryan Zimmerman,9025000,Ryan,Zimmerman,ryan,zimmerman,zimmery01
2011,WSH,Jason Marquis,7500000,Jason,Marquis,jason,marquis,marquja01
2011,WSH,Adam LaRoche,7000000,Adam,LaRoche,adam,laroche,larocad01
2011,WSH,Stephen Strasburg,4375000,Stephen,Strasburg,stephen,strasburg,strasst01
2011,WSH,Ivan Rodriguez,3000000,Ivan,Rodriguez,ivan,rodriguez,rodriiv01
2011,WSH,John Lannan,2750000,John,Lannan,john,lannan,lannajo01
2011,WSH,Tom Gorzelanny,2100000,Tom,Gorzelanny,tom,gorzelanny,gorzeto01
2011,WSH,Jerry Hairston,2000000,Jerry,Hairston,jerry,hairston,hairsje01
2011,WSH,Rick Ankiel,1500000,Rick,Ankiel,rick,ankiel,ankieri01
2011,WSH,Sean Burnett,1350000,Sean,Burnett,sean,burnett,burnese01
2011,WSH,Todd Coffey,1350000,Todd,Coffey,todd,coffey,coffeto01
2011,WSH,Livan Hernandez,1250000,Livan,Hernandez,livan,hernandez,hernali01
2011,WSH,Chien-Ming Wang,1200000,Chien-Ming,Wang,chienming,wang,wangch01
2011,WSH,Mike Morse,1050000,Mike,Morse,mike,morse,morsemi01
2011,WSH,Alex Cora,900000,Alex,Cora,alex,cora,coraal01
2011,WSH,Chad Gaudin,900000,Chad,Gaudin,chad,gaudin,gaudich01
2011,WSH,Matt Stairs,850000,Matt,Stairs,matt,stairs,stairma01
2011,WSH,Laynce Nix,700000,Laynce,Nix,laynce,nix,nila01
2011,WSH,Doug Slaten,695000,Doug,Slaten,doug,slaten,slatedo01
2011,WSH,Tyler Clippard,443000,Tyler,Clippard,tyler,clippard,clippty01
2011,WSH,Ian Desmond,441500,Ian,Desmond,ian,desmond,desmoia01
2011,WSH,Drew Storen,418000,Drew,Storen,drew,storen,storedr01
2011,WSH,Danny Espinosa,415000,Danny,Espinosa,danny,espinosa,espinda01
2011,WSH,Wilson Ramos,415000,Wilson,Ramos,wilson,ramos,ramoswi01
2011,WSH,Henry Rodriguez,415000,Henry,Rodriguez,henry,rodriguez,rodrihe01
2011,WSH,Jordan Zimmermann,415000,Jordan,Zimmermann,jordan,zimmermann,zimmejo01
2011,WSH,Brian Broderick,414000,Brian,Broderick,brian,broderick,brodebr01
2011,WSH,Elvin Ramirez,414000,Elvin,Ramirez,elvin,ramirez,ramirel01
2012,WSH,Jayson Werth,13571428,Jayson,Werth,jayson,werth,werthja01
2012,WSH,Ryan Zimmerman,12000000,Ryan,Zimmerman,ryan,zimmerman,zimmery01
2012,WSH,Edwin Jackson,10957715,Edwin,Jackson,edwin,jackson,jacksed01
2012,WSH,Adam LaRoche,8000000,Adam,LaRoche,adam,laroche,larocad01
2012,WSH,Stephen Strasburg,4875000,Stephen,Strasburg,stephen,strasburg,strasst01
2012,WSH,Chien-Ming Wang,4000000,Chien-Ming,Wang,chienming,wang,wangch01
2012,WSH,Mike Morse,3500000,Mike,Morse,mike,morse,morsemi01
2012,WSH,Gio Gonzalez,3350000,Gio,Gonzalez,gio,gonzalez,gonzagi01
2012,WSH,Tom Gorzelanny,3000000,Tom,Gorzelanny,tom,gorzelanny,gorzeto01
2012,WSH,Sean Burnett,2350000,Sean,Burnett,sean,burnett,burnese01
2012,WSH,Jordan Zimmermann,2300000,Jordan,Zimmermann,jordan,zimmermann,zimmejo01
2012,WSH,Tyler Clippard,1650000,Tyler,Clippard,tyler,clippard,clippty01
2012,WSH,Rick Ankiel,1250000,Rick,Ankiel,rick,ankiel,ankieri01
2012,WSH,Brad Lidge,1000000,Brad,Lidge,brad,lidge,lidgebr01
2012,WSH,Jesus Flores,815000,Jesus,Flores,jesus,flores,floreje01
2012,WSH,Mark DeRosa,800000,Mark,DeRosa,mark,derosa,derosma01
2012,WSH,Chad Tracy,750000,Chad,Tracy,chad,tracy,tracych01
2012,WSH,Xavier Nady,700000,Xavier,Nady,xavier,nady,nadya01
2012,WSH,Brett Carroll,580000,Brett,Carroll,brett,carroll,carrobr01
2012,WSH,Ian Desmond,512500,Ian,Desmond,ian,desmond,desmoia01
2012,WSH,Danny Espinosa,506000,Danny,Espinosa,danny,espinosa,espinda01
2012,WSH,Drew Storen,498750,Drew,Storen,drew,storen,storedr01
2012,WSH,Roger Bernadina,493500,Roger,Bernadina,roger,bernadina,bernaro01
2012,WSH,Wilson Ramos,491250,Wilson,Ramos,wilson,ramos,ramoswi01
2012,WSH,Henry Rodriguez,491000,Henry,Rodriguez,henry,rodriguez,rodrihe01
2012,WSH,Ross Detwiler,485000,Ross,Detwiler,ross,detwiler,detwiro01
2012,WSH,Craig Stammen,485000,Craig,Stammen,craig,stammen,stammcr01
2012,WSH,Steve Lombardozzi,481000,Steve,Lombardozzi,steve,lombardozzi,lombast01
2012,WSH,Chris Marrero,481000,Chris,Marrero,chris,marrero,marrech01
2012,WSH,Ryan Mattheus,481000,Ryan,Mattheus,ryan,mattheus,matthry01
2013,WSH,Jayson Werth,16571429,Jayson,Werth,jayson,werth,werthja01
2013,WSH,Ryan Zimmerman,14100000,Ryan,Zimmerman,ryan,zimmerman,zimmery01
2013,WSH,Dan Haren,13000000,Dan,Haren,dan,haren,harenda01
2013,WSH,Rafael Soriano,11742091,Rafael,Soriano,rafael,soriano,soriara01
2013,WSH,Adam LaRoche,10000000,Adam,LaRoche,adam,laroche,larocad01
2013,WSH,Kurt Suzuki,6487500,Kurt,Suzuki,kurt,suzuki,suzukku01
2013,WSH,Gio Gonzalez,6350000,Gio,Gonzalez,gio,gonzalez,gonzagi01
2013,WSH,Jordan Zimmermann,5350000,Jordan,Zimmermann,jordan,zimmermann,zimmejo01
2013,WSH,Denard Span,4750000,Denard,Span,denard,span,spande01
2013,WSH,Tyler Clippard,4000000,Tyler,Clippard,tyler,clippard,clippty01
2013,WSH,Stephen Strasburg,3900000,Stephen,Strasburg,stephen,strasburg,strasst01
2013,WSH,Ian Desmond,3800000,Ian,Desmond,ian,desmond,desmoia01
2013,WSH,Drew Storen,2500000,Drew,Storen,drew,storen,storedr01
2013,WSH,Ross Detwiler,2337500,Ross,Detwiler,ross,detwiler,detwiro01
2013,WSH,Bryce Harper,2000000,Bryce,Harper,bryce,harper,harpebr03
2013,WSH,Roger Bernadina,1212500,Roger,Bernadina,roger,bernadina,bernaro01
2013,WSH,Chad Tracy,1000000,Chad,Tracy,chad,tracy,tracych01
2013,WSH,Craig Stammen,875000,Craig,Stammen,craig,stammen,stammcr01
2013,WSH,Zach Duke,700000,Zach,Duke,zach,duke,dukeza01
2013,WSH,Danny Espinosa,526250,Danny,Espinosa,danny,espinosa,espinda01
2013,WSH,Ryan Mattheus,504500,Ryan,Mattheus,ryan,mattheus,matthry01
2013,WSH,Steve Lombardozzi,501250,Steve,Lombardozzi,steve,lombardozzi,lombast01
2013,WSH,Wilson Ramos,501250,Wilson,Ramos,wilson,ramos,ramoswi01
2013,WSH,Henry Rodriguez,501000,Henry,Rodriguez,henry,rodriguez,rodrihe01
2013,WSH,Tyler Moore,493000,Tyler,Moore,tyler,moore,moorety01
2014,WSH,Jayson Werth,20000000,Jayson,Werth,jayson,werth,werthja01
2014,WSH,Ryan Zimmerman,14000000,Ryan,Zimmerman,ryan,zimmerman,zimmery01
2014,WSH,Adam LaRoche,12000000,Adam,LaRoche,adam,laroche,larocad01
2014,WSH,Rafael Soriano,11000000,Rafael,Soriano,rafael,soriano,soriara01
2014,WSH,Gio Gonzalez,8500000,Gio,Gonzalez,gio,gonzalez,gonzagi01
2014,WSH,Jordan Zimmermann,7500000,Jordan,Zimmermann,jordan,zimmermann,zimmejo01
2014,WSH,Doug Fister,7200000,Doug,Fister,doug,fister,fistedo01
